"","sum","sample_name","mesocosm","type","day","dispersal","temperature","infusion","variable","value","rowid"
"2148",16803,"M_D13_SG2_8_S255_L001","SG2.8","Microbial Water","12","D","H","SG","Otu0014",159,2148
"2149",17195,"M_D13_SG3_1_S256_L001","SG3.1","Microbial Water","12","N","C","SG","Otu0014",400,2149
"2150",28688,"M_D13_SG3_2_S257_L001","SG3.2","Microbial Water","12","N","C","SG","Otu0014",635,2150
"2151",22724,"M_D13_SG3_3_S258_L001","SG3.3","Microbial Water","12","D","C","SG","Otu0014",493,2151
"2152",36193,"M_D13_SG3_4_S259_L001","SG3.4","Microbial Water","12","D","C","SG","Otu0014",757,2152
"2153",21734,"M_D13_SG3_5_S260_L001","SG3.5","Microbial Water","12","N","H","SG","Otu0014",663,2153
"2154",22536,"M_D13_SG3_6_S261_L001","SG3.6","Microbial Water","12","N","H","SG","Otu0014",444,2154
"2155",17216,"M_D13_SG3_7_S262_L001","SG3.7","Microbial Water","12","D","H","SG","Otu0014",401,2155
"2156",15309,"M_D13_SG3_8_S263_L001","SG3.8","Microbial Water","12","D","H","SG","Otu0014",338,2156
"2157",18733,"M_D13_SW1_1_S264_L001","SW1.1","Microbial Water","12","N","C","SW","Otu0014",146,2157
"2158",15053,"M_D13_SW1_2_S265_L001","SW1.2","Microbial Water","12","N","C","SW","Otu0014",134,2158
"2159",25973,"M_D13_SW1_3_S266_L001","SW1.3","Microbial Water","12","D","C","SW","Otu0014",212,2159
"2160",22663,"M_D13_SW1_4_S267_L001","SW1.4","Microbial Water","12","D","C","SW","Otu0014",125,2160
"2161",38842,"M_D13_SW1_5_S268_L001","SW1.5","Microbial Water","12","N","H","SW","Otu0014",248,2161
"2162",40601,"M_D13_SW1_6_S269_L001","SW1.6","Microbial Water","12","N","H","SW","Otu0014",259,2162
"2163",21656,"M_D13_SW1_7_S270_L001","SW1.7","Microbial Water","12","D","H","SW","Otu0014",178,2163
"2164",26330,"M_D13_SW1_8_S271_L001","SW1.8","Microbial Water","12","D","H","SW","Otu0014",180,2164
"2165",30490,"M_D13_SW2_1_S461_L001","SW2.1","Microbial Water","12","N","C","SW","Otu0014",198,2165
"2166",26891,"M_D13_SW2_2_S272_L001","SW2.2","Microbial Water","12","N","C","SW","Otu0014",228,2166
"2167",26396,"M_D13_SW2_3_S273_L001","SW2.3","Microbial Water","12","D","C","SW","Otu0014",157,2167
"2168",29091,"M_D13_SW2_4_S274_L001","SW2.4","Microbial Water","12","D","C","SW","Otu0014",266,2168
"2169",17144,"M_D13_SW2_5_S275_L001","SW2.5","Microbial Water","12","N","H","SW","Otu0014",135,2169
"2170",34158,"M_D13_SW2_6_S276_L001","SW2.6","Microbial Water","12","N","H","SW","Otu0014",172,2170
"2171",24683,"M_D13_SW2_7_S277_L001","SW2.7","Microbial Water","12","D","H","SW","Otu0014",203,2171
"2172",17957,"M_D13_SW2_8_S278_L001","SW2.8","Microbial Water","12","D","H","SW","Otu0014",137,2172
"2173",25173,"M_D13_SW3_1_S279_L001","SW3.1","Microbial Water","12","N","C","SW","Otu0014",176,2173
"2174",32434,"M_D13_SW3_2_S280_L001","SW3.2","Microbial Water","12","N","C","SW","Otu0014",296,2174
"2175",23734,"M_D13_SW3_3_S281_L001","SW3.3","Microbial Water","12","D","C","SW","Otu0014",218,2175
"2176",22840,"M_D13_SW3_4_S282_L001","SW3.4","Microbial Water","12","D","C","SW","Otu0014",161,2176
"2177",34171,"M_D13_SW3_5_S283_L001","SW3.5","Microbial Water","12","N","H","SW","Otu0014",194,2177
"2178",29218,"M_D13_SW3_6_S284_L001","SW3.6","Microbial Water","12","N","H","SW","Otu0014",230,2178
"2179",29543,"M_D13_SW3_7_S285_L001","SW3.7","Microbial Water","12","D","H","SW","Otu0014",264,2179
"2180",30900,"M_D13_SW3_8_S286_L001","SW3.8","Microbial Water","12","D","H","SW","Otu0014",155,2180
"2181",21015,"M_D21_OL1_1_S287_L001","OL1.1","Microbial Water","20","N","C","OL","Otu0014",191,2181
"2182",29861,"M_D21_OL1_2_S288_L001","OL1.2","Microbial Water","20","N","C","OL","Otu0014",207,2182
"2183",33667,"M_D21_OL1_3_S289_L001","OL1.3","Microbial Water","20","D","C","OL","Otu0014",291,2183
"2184",30004,"M_D21_OL1_4_S290_L001","OL1.4","Microbial Water","20","D","C","OL","Otu0014",253,2184
"2185",29511,"M_D21_OL1_5_S291_L001","OL1.5","Microbial Water","20","N","H","OL","Otu0014",684,2185
"2186",29723,"M_D21_OL1_6_S292_L001","OL1.6","Microbial Water","20","N","H","OL","Otu0014",553,2186
"2187",30399,"M_D21_OL1_7_S293_L001","OL1.7","Microbial Water","20","D","H","OL","Otu0014",441,2187
"2188",36711,"M_D21_OL1_8_S294_L001","OL1.8","Microbial Water","20","D","H","OL","Otu0014",654,2188
"2189",25148,"M_D21_OL2_1_S295_L001","OL2.1","Microbial Water","20","N","C","OL","Otu0014",115,2189
"2190",43018,"M_D21_OL2_2_S296_L001","OL2.2","Microbial Water","20","N","C","OL","Otu0014",381,2190
"2191",26488,"M_D21_OL2_3_S297_L001","OL2.3","Microbial Water","20","D","C","OL","Otu0014",153,2191
"2192",24313,"M_D21_OL2_4_S298_L001","OL2.4","Microbial Water","20","D","C","OL","Otu0014",160,2192
"2193",36637,"M_D21_OL2_5_S299_L001","OL2.5","Microbial Water","20","N","H","OL","Otu0014",592,2193
"2194",31328,"M_D21_OL2_6_S300_L001","OL2.6","Microbial Water","20","N","H","OL","Otu0014",443,2194
"2195",28482,"M_D21_OL2_7_S301_L001","OL2.7","Microbial Water","20","D","H","OL","Otu0014",255,2195
"2196",14552,"M_D21_OL2_8_S302_L001","OL2.8","Microbial Water","20","D","H","OL","Otu0014",70,2196
"2197",17314,"M_D21_OL3_1_S303_L001","OL3.1","Microbial Water","20","N","C","OL","Otu0014",140,2197
"2198",25450,"M_D21_OL3_2_S304_L001","OL3.2","Microbial Water","20","N","C","OL","Otu0014",269,2198
"2199",25244,"M_D21_OL3_3_S305_L001","OL3.3","Microbial Water","20","D","C","OL","Otu0014",163,2199
"2200",31469,"M_D21_OL3_4_S306_L001","OL3.4","Microbial Water","20","D","C","OL","Otu0014",220,2200
"2201",32709,"M_D21_OL3_5_S307_L001","OL3.5","Microbial Water","20","N","H","OL","Otu0014",497,2201
"2202",24302,"M_D21_OL3_6_S465_L001","OL3.6","Microbial Water","20","N","H","OL","Otu0014",318,2202
"2203",20279,"M_D21_OL3_7_S308_L001","OL3.7","Microbial Water","20","D","H","OL","Otu0014",272,2203
"2204",21443,"M_D21_OL3_8_S309_L001","OL3.8","Microbial Water","20","D","H","OL","Otu0014",283,2204
"2205",11702,"M_D21_SG1_1_S310_L001","SG1.1","Microbial Water","20","N","C","SG","Otu0014",158,2205
"2206",13527,"M_D21_SG1_2_S311_L001","SG1.2","Microbial Water","20","N","C","SG","Otu0014",413,2206
"2207",22784,"M_D21_SG1_3_S312_L001","SG1.3","Microbial Water","20","D","C","SG","Otu0014",504,2207
"2208",12721,"M_D21_SG1_4_S313_L001","SG1.4","Microbial Water","20","D","C","SG","Otu0014",231,2208
"2209",12970,"M_D21_SG1_5_S314_L001","SG1.5","Microbial Water","20","N","H","SG","Otu0014",218,2209
"2210",13596,"M_D21_SG1_6_S315_L001","SG1.6","Microbial Water","20","N","H","SG","Otu0014",177,2210
"2211",15158,"M_D21_SG1_7_S316_L001","SG1.7","Microbial Water","20","D","H","SG","Otu0014",349,2211
"2212",12534,"M_D21_SG1_8_S317_L001","SG1.8","Microbial Water","20","D","H","SG","Otu0014",636,2212
"2213",12927,"M_D21_SG2_1_S318_L001","SG2.1","Microbial Water","20","N","C","SG","Otu0014",74,2213
"2214",17801,"M_D21_SG2_2_S319_L001","SG2.2","Microbial Water","20","N","C","SG","Otu0014",162,2214
"2215",20352,"M_D21_SG2_3_S320_L001","SG2.3","Microbial Water","20","D","C","SG","Otu0014",288,2215
"2216",20754,"M_D21_SG2_4_S321_L001","SG2.4","Microbial Water","20","D","C","SG","Otu0014",255,2216
"2217",12617,"M_D21_SG2_5_S322_L001","SG2.5","Microbial Water","20","N","H","SG","Otu0014",62,2217
"2218",14182,"M_D21_SG2_6_S323_L001","SG2.6","Microbial Water","20","N","H","SG","Otu0014",137,2218
"2219",17356,"M_D21_SG2_7_S324_L001","SG2.7","Microbial Water","20","D","H","SG","Otu0014",121,2219
"2220",16755,"M_D21_SG2_8_S325_L001","SG2.8","Microbial Water","20","D","H","SG","Otu0014",110,2220
"2221",19402,"M_D21_SG3_1_S326_L001","SG3.1","Microbial Water","20","N","C","SG","Otu0014",621,2221
"2222",15357,"M_D21_SG3_2_S327_L001","SG3.2","Microbial Water","20","N","C","SG","Otu0014",279,2222
"2223",11413,"M_D21_SG3_3_S328_L001","SG3.3","Microbial Water","20","D","C","SG","Otu0014",244,2223
"2224",18353,"M_D21_SG3_4_S329_L001","SG3.4","Microbial Water","20","D","C","SG","Otu0014",441,2224
"2225",25997,"M_D21_SG3_5_S330_L001","SG3.5","Microbial Water","20","N","H","SG","Otu0014",626,2225
"2226",25412,"M_D21_SG3_6_S331_L001","SG3.6","Microbial Water","20","N","H","SG","Otu0014",294,2226
"2227",17369,"M_D21_SG3_7_S332_L001","SG3.7","Microbial Water","20","D","H","SG","Otu0014",310,2227
"2228",17703,"M_D21_SG3_8_S333_L001","SG3.8","Microbial Water","20","D","H","SG","Otu0014",401,2228
"2229",14924,"M_D21_SW1_1_S334_L001","SW1.1","Microbial Water","20","N","C","SW","Otu0014",47,2229
"2230",11755,"M_D21_SW1_2_S335_L001","SW1.2","Microbial Water","20","N","C","SW","Otu0014",64,2230
"2231",15956,"M_D21_SW1_3_S336_L001","SW1.3","Microbial Water","20","D","C","SW","Otu0014",35,2231
"2232",18681,"M_D21_SW1_4_S337_L001","SW1.4","Microbial Water","20","D","C","SW","Otu0014",47,2232
"2233",20837,"M_D21_SW1_6_S339_L001","SW1.6","Microbial Water","20","N","H","SW","Otu0014",89,2233
"2234",26421,"M_D21_SW1_7_S340_L001","SW1.7","Microbial Water","20","D","H","SW","Otu0014",76,2234
"2235",17578,"M_D21_SW1_8_S341_L001","SW1.8","Microbial Water","20","D","H","SW","Otu0014",55,2235
"2236",19344,"M_D21_SW2_1_S342_L001","SW2.1","Microbial Water","20","N","C","SW","Otu0014",88,2236
"2237",23041,"M_D21_SW2_2_S343_L001","SW2.2","Microbial Water","20","N","C","SW","Otu0014",112,2237
"2238",20588,"M_D21_SW2_3_S344_L001","SW2.3","Microbial Water","20","D","C","SW","Otu0014",64,2238
"2239",17025,"M_D21_SW2_4_S345_L001","SW2.4","Microbial Water","20","D","C","SW","Otu0014",70,2239
"2240",16193,"M_D21_SW2_5_S346_L001","SW2.5","Microbial Water","20","N","H","SW","Otu0014",52,2240
"2241",19314,"M_D21_SW2_6_S347_L001","SW2.6","Microbial Water","20","N","H","SW","Otu0014",45,2241
"2242",15989,"M_D21_SW2_7_S348_L001","SW2.7","Microbial Water","20","D","H","SW","Otu0014",73,2242
"2243",18660,"M_D21_SW2_8_S349_L001","SW2.8","Microbial Water","20","D","H","SW","Otu0014",71,2243
"2244",11652,"M_D21_SW3_1_S350_L001","SW3.1","Microbial Water","20","N","C","SW","Otu0014",56,2244
"2245",24338,"M_D21_SW3_2_S351_L001","SW3.2","Microbial Water","20","N","C","SW","Otu0014",115,2245
"2246",56793,"M_D21_SW3_3_S352_L001","SW3.3","Microbial Water","20","D","C","SW","Otu0014",260,2246
"2247",22278,"M_D21_SW3_4_S353_L001","SW3.4","Microbial Water","20","D","C","SW","Otu0014",103,2247
"2248",29791,"M_D21_SW3_5_S354_L001","SW3.5","Microbial Water","20","N","H","SW","Otu0014",90,2248
"2249",21398,"M_D21_SW3_6_S355_L001","SW3.6","Microbial Water","20","N","H","SW","Otu0014",148,2249
"2250",16982,"M_D21_SW3_7_S356_L001","SW3.7","Microbial Water","20","D","H","SW","Otu0014",54,2250
"2251",13400,"M_D21_SW3_8_S357_L001","SW3.8","Microbial Water","20","D","H","SW","Otu0014",38,2251
"2252",17327,"M_D5_OL1_1_S358_L001","OL1.1","Microbial Water","4","N","C","OL","Otu0014",200,2252
"2253",12122,"M_D5_OL1_2_S359_L001","OL1.2","Microbial Water","4","N","C","OL","Otu0014",180,2253
"2254",17143,"M_D5_OL1_3_S360_L001","OL1.3","Microbial Water","4","D","C","OL","Otu0014",290,2254
"2255",16614,"M_D5_OL1_4_S361_L001","OL1.4","Microbial Water","4","D","C","OL","Otu0014",346,2255
"2256",21221,"M_D5_OL1_5_S362_L001","OL1.5","Microbial Water","4","N","H","OL","Otu0014",671,2256
"2257",26922,"M_D5_OL1_6_S363_L001","OL1.6","Microbial Water","4","N","H","OL","Otu0014",897,2257
"2258",29553,"M_D5_OL1_7_S364_L001","OL1.7","Microbial Water","4","D","H","OL","Otu0014",900,2258
"2259",25927,"M_D5_OL1_8_S365_L001","OL1.8","Microbial Water","4","D","H","OL","Otu0014",861,2259
"2260",29777,"M_D5_OL2_1_S366_L001","OL2.1","Microbial Water","4","N","C","OL","Otu0014",348,2260
"2261",31209,"M_D5_OL2_2_S367_L001","OL2.2","Microbial Water","4","N","C","OL","Otu0014",399,2261
"2262",29723,"M_D5_OL2_3_S368_L001","OL2.3","Microbial Water","4","D","C","OL","Otu0014",311,2262
"2263",16381,"M_D5_OL2_4_S369_L001","OL2.4","Microbial Water","4","D","C","OL","Otu0014",160,2263
"2264",15411,"M_D5_OL2_5_S370_L001","OL2.5","Microbial Water","4","N","H","OL","Otu0014",316,2264
"2265",14493,"M_D5_OL2_6_S371_L001","OL2.6","Microbial Water","4","N","H","OL","Otu0014",341,2265
"2266",17917,"M_D5_OL2_7_S372_L001","OL2.7","Microbial Water","4","D","H","OL","Otu0014",499,2266
"2267",16880,"M_D5_OL2_8_S373_L001","OL2.8","Microbial Water","4","D","H","OL","Otu0014",414,2267
"2268",21182,"M_D5_OL3_1_S374_L001","OL3.1","Microbial Water","4","N","C","OL","Otu0014",283,2268
"2269",18826,"M_D5_OL3_2_S375_L001","OL3.2","Microbial Water","4","N","C","OL","Otu0014",246,2269
"2270",36226,"M_D5_OL3_3_S376_L001","OL3.3","Microbial Water","4","D","C","OL","Otu0014",546,2270
"2271",32033,"M_D5_OL3_4_S377_L001","OL3.4","Microbial Water","4","D","C","OL","Otu0014",473,2271
"2272",31235,"M_D5_OL3_5_S378_L001","OL3.5","Microbial Water","4","N","H","OL","Otu0014",878,2272
"2273",62069,"M_D5_OL3_6_S468_L001","OL3.6","Microbial Water","4","N","H","OL","Otu0014",1423,2273
"2274",66176,"M_D5_OL3_7_S380_L001","OL3.7","Microbial Water","4","D","H","OL","Otu0014",1213,2274
"2275",63408,"M_D5_OL3_8_S381_L001","OL3.8","Microbial Water","4","D","H","OL","Otu0014",1470,2275
"2276",63949,"M_D5_SG1_1_S382_L001","SG1.1","Microbial Water","4","N","C","SG","Otu0014",2579,2276
"2277",47874,"M_D5_SG1_2_S383_L001","SG1.2","Microbial Water","4","N","C","SG","Otu0014",2145,2277
"2278",47316,"M_D5_SG1_3_S384_L001","SG1.3","Microbial Water","4","D","C","SG","Otu0014",1785,2278
"2279",20040,"M_D5_SG1_4_S385_L001","SG1.4","Microbial Water","4","D","C","SG","Otu0014",892,2279
"2280",22810,"M_D5_SG1_5_S386_L001","SG1.5","Microbial Water","4","N","H","SG","Otu0014",1303,2280
"2281",17252,"M_D5_SG1_7_S388_L001","SG1.7","Microbial Water","4","D","H","SG","Otu0014",1083,2281
"2282",9237,"M_D5_SG1_8_S389_L001","SG1.8","Microbial Water","4","D","H","SG","Otu0014",443,2282
"2283",33694,"M_D5_SG2_1_S390_L001","SG2.1","Microbial Water","4","N","C","SG","Otu0014",647,2283
"2284",17077,"M_D5_SG2_2_S391_L001","SG2.2","Microbial Water","4","N","C","SG","Otu0014",324,2284
"2285",43499,"M_D5_SG2_3_S392_L001","SG2.3","Microbial Water","4","D","C","SG","Otu0014",908,2285
"2286",11257,"M_D5_SG2_5_S394_L001","SG2.5","Microbial Water","4","N","H","SG","Otu0014",294,2286
"2287",36265,"M_D5_SG2_6_S395_L001","SG2.6","Microbial Water","4","N","H","SG","Otu0014",1241,2287
"2288",35254,"M_D5_SG2_7_S396_L001","SG2.7","Microbial Water","4","D","H","SG","Otu0014",783,2288
"2289",29466,"M_D5_SG2_8_S397_L001","SG2.8","Microbial Water","4","D","H","SG","Otu0014",577,2289
"2290",29098,"M_D5_SG3_1_S398_L001","SG3.1","Microbial Water","4","N","C","SG","Otu0014",762,2290
"2291",34789,"M_D5_SG3_2_S399_L001","SG3.2","Microbial Water","4","N","C","SG","Otu0014",997,2291
"2292",34186,"M_D5_SG3_3_S400_L001","SG3.3","Microbial Water","4","D","C","SG","Otu0014",919,2292
"2293",22398,"M_D5_SG3_4_S401_L001","SG3.4","Microbial Water","4","D","C","SG","Otu0014",755,2293
"2294",36986,"M_D5_SG3_5_S402_L001","SG3.5","Microbial Water","4","N","H","SG","Otu0014",1562,2294
"2295",34281,"M_D5_SG3_6_S403_L001","SG3.6","Microbial Water","4","N","H","SG","Otu0014",1390,2295
"2296",29752,"M_D5_SG3_7_S404_L001","SG3.7","Microbial Water","4","D","H","SG","Otu0014",1290,2296
"2297",16084,"M_D5_SG3_8_S405_L001","SG3.8","Microbial Water","4","D","H","SG","Otu0014",688,2297
"2298",52361,"M_D5_SW1_1_S406_L001","SW1.1","Microbial Water","4","N","C","SW","Otu0014",732,2298
"2299",55623,"M_D5_SW1_2_S407_L001","SW1.2","Microbial Water","4","N","C","SW","Otu0014",847,2299
"2300",51254,"M_D5_SW1_3_S408_L001","SW1.3","Microbial Water","4","D","C","SW","Otu0014",624,2300
"2301",42549,"M_D5_SW1_4_S409_L001","SW1.4","Microbial Water","4","D","C","SW","Otu0014",560,2301
"2302",44768,"M_D5_SW1_5_S410_L001","SW1.5","Microbial Water","4","N","H","SW","Otu0014",612,2302
"2303",42813,"M_D5_SW1_6_S411_L001","SW1.6","Microbial Water","4","N","H","SW","Otu0014",721,2303
"2304",44578,"M_D5_SW1_7_S412_L001","SW1.7","Microbial Water","4","D","H","SW","Otu0014",476,2304
"2305",36076,"M_D5_SW1_8_S413_L001","SW1.8","Microbial Water","4","D","H","SW","Otu0014",619,2305
"2306",64191,"M_D5_SW2_1_S414_L001","SW2.1","Microbial Water","4","N","C","SW","Otu0014",796,2306
"2307",49930,"M_D5_SW2_2_S415_L001","SW2.2","Microbial Water","4","N","C","SW","Otu0014",834,2307
"2308",68028,"M_D5_SW2_3_S416_L001","SW2.3","Microbial Water","4","D","C","SW","Otu0014",1021,2308
"2309",56080,"M_D5_SW2_4_S417_L001","SW2.4","Microbial Water","4","D","C","SW","Otu0014",644,2309
"2310",49549,"M_D5_SW2_5_S418_L001","SW2.5","Microbial Water","4","N","H","SW","Otu0014",680,2310
"2311",53283,"M_D5_SW2_6_S419_L001","SW2.6","Microbial Water","4","N","H","SW","Otu0014",863,2311
"2312",56698,"M_D5_SW2_7_S420_L001","SW2.7","Microbial Water","4","D","H","SW","Otu0014",809,2312
"2313",44364,"M_D5_SW2_8_S421_L001","SW2.8","Microbial Water","4","D","H","SW","Otu0014",665,2313
"2314",44526,"M_D5_SW3_1_S422_L001","SW3.1","Microbial Water","4","N","C","SW","Otu0014",618,2314
"2315",47849,"M_D5_SW3_2_S423_L001","SW3.2","Microbial Water","4","N","C","SW","Otu0014",674,2315
"2316",45819,"M_D5_SW3_3_S424_L001","SW3.3","Microbial Water","4","D","C","SW","Otu0014",562,2316
"2317",37500,"M_D5_SW3_4_S425_L001","SW3.4","Microbial Water","4","D","C","SW","Otu0014",675,2317
"2318",33123,"M_D5_SW3_5_S426_L001","SW3.5","Microbial Water","4","N","H","SW","Otu0014",610,2318
"2319",37989,"M_D5_SW3_6_S427_L001","SW3.6","Microbial Water","4","N","H","SW","Otu0014",688,2319
"2320",44036,"M_D5_SW3_7_S428_L001","SW3.7","Microbial Water","4","D","H","SW","Otu0014",606,2320
"2321",43600,"M_D5_SW3_8_S429_L001","SW3.8","Microbial Water","4","D","H","SW","Otu0014",612,2321
"2322",25797,"M_D13_OL1_1_S216_L001","OL1.1","Microbial Water","12","N","C","OL","Otu0016",92,2322
"2323",34134,"M_D13_OL1_2_S217_L001","OL1.2","Microbial Water","12","N","C","OL","Otu0016",337,2323
"2324",15861,"M_D13_OL1_3_S218_L001","OL1.3","Microbial Water","12","D","C","OL","Otu0016",145,2324
"2325",49290,"M_D13_OL1_4_S219_L001","OL1.4","Microbial Water","12","D","C","OL","Otu0016",544,2325
"2326",44524,"M_D13_OL1_6_S221_L001","OL1.6","Microbial Water","12","N","H","OL","Otu0016",434,2326
"2327",32244,"M_D13_OL1_7_S222_L001","OL1.7","Microbial Water","12","D","H","OL","Otu0016",305,2327
"2328",32456,"M_D13_OL1_8_S223_L001","OL1.8","Microbial Water","12","D","H","OL","Otu0016",232,2328
"2329",39177,"M_D13_OL2_1_S224_L001","OL2.1","Microbial Water","12","N","C","OL","Otu0016",240,2329
"2330",31583,"M_D13_OL2_2_S225_L001","OL2.2","Microbial Water","12","N","C","OL","Otu0016",293,2330
"2331",23414,"M_D13_OL2_3_S226_L001","OL2.3","Microbial Water","12","D","C","OL","Otu0016",190,2331
"2332",36063,"M_D13_OL2_4_S227_L001","OL2.4","Microbial Water","12","D","C","OL","Otu0016",289,2332
"2333",21732,"M_D13_OL2_5_S228_L001","OL2.5","Microbial Water","12","N","H","OL","Otu0016",236,2333
"2334",29456,"M_D13_OL2_6_S229_L001","OL2.6","Microbial Water","12","N","H","OL","Otu0016",280,2334
"2335",28640,"M_D13_OL2_7_S230_L001","OL2.7","Microbial Water","12","D","H","OL","Otu0016",111,2335
"2336",30425,"M_D13_OL2_8_S231_L001","OL2.8","Microbial Water","12","D","H","OL","Otu0016",133,2336
"2337",25545,"M_D13_OL3_1_S232_L001","OL3.1","Microbial Water","12","N","C","OL","Otu0016",320,2337
"2338",32992,"M_D13_OL3_2_S233_L001","OL3.2","Microbial Water","12","N","C","OL","Otu0016",433,2338
"2339",34293,"M_D13_OL3_3_S234_L001","OL3.3","Microbial Water","12","D","C","OL","Otu0016",386,2339
"2340",33392,"M_D13_OL3_4_S235_L001","OL3.4","Microbial Water","12","D","C","OL","Otu0016",410,2340
"2341",22690,"M_D13_OL3_5_S236_L001","OL3.5","Microbial Water","12","N","H","OL","Otu0016",423,2341
"2342",40923,"M_D13_OL3_6_S237_L001","OL3.6","Microbial Water","12","N","H","OL","Otu0016",483,2342
"2343",26840,"M_D13_OL3_7_S238_L001","OL3.7","Microbial Water","12","D","H","OL","Otu0016",306,2343
"2344",19789,"M_D13_OL3_8_S239_L001","OL3.8","Microbial Water","12","D","H","OL","Otu0016",226,2344
"2345",16223,"M_D13_SG1_1_S240_L001","SG1.1","Microbial Water","12","N","C","SG","Otu0016",402,2345
"2346",13958,"M_D13_SG1_2_S241_L001","SG1.2","Microbial Water","12","N","C","SG","Otu0016",380,2346
"2347",25151,"M_D13_SG1_3_S242_L001","SG1.3","Microbial Water","12","D","C","SG","Otu0016",447,2347
"2348",17796,"M_D13_SG1_4_S243_L001","SG1.4","Microbial Water","12","D","C","SG","Otu0016",326,2348
"2349",16352,"M_D13_SG1_5_S244_L001","SG1.5","Microbial Water","12","N","H","SG","Otu0016",263,2349
"2350",29384,"M_D13_SG1_6_S245_L001","SG1.6","Microbial Water","12","N","H","SG","Otu0016",483,2350
"2351",20666,"M_D13_SG1_7_S246_L001","SG1.7","Microbial Water","12","D","H","SG","Otu0016",263,2351
"2352",27823,"M_D13_SG1_8_S247_L001","SG1.8","Microbial Water","12","D","H","SG","Otu0016",291,2352
"2353",18245,"M_D13_SG2_1_S248_L001","SG2.1","Microbial Water","12","N","C","SG","Otu0016",221,2353
"2354",22164,"M_D13_SG2_2_S249_L001","SG2.2","Microbial Water","12","N","C","SG","Otu0016",309,2354
"2355",25350,"M_D13_SG2_3_S250_L001","SG2.3","Microbial Water","12","D","C","SG","Otu0016",320,2355
"2356",18306,"M_D13_SG2_4_S251_L001","SG2.4","Microbial Water","12","D","C","SG","Otu0016",246,2356
"2357",13094,"M_D13_SG2_5_S252_L001","SG2.5","Microbial Water","12","N","H","SG","Otu0016",115,2357
"2358",11980,"M_D13_SG2_6_S253_L001","SG2.6","Microbial Water","12","N","H","SG","Otu0016",120,2358
"2359",16803,"M_D13_SG2_8_S255_L001","SG2.8","Microbial Water","12","D","H","SG","Otu0016",169,2359
"2360",17195,"M_D13_SG3_1_S256_L001","SG3.1","Microbial Water","12","N","C","SG","Otu0016",249,2360
"2361",28688,"M_D13_SG3_2_S257_L001","SG3.2","Microbial Water","12","N","C","SG","Otu0016",510,2361
